1.05 	1.04431e-07 	0.000257916 	0.336637 	18.8881 	73.1219 	148.051 	232.457 	
1.06 	1.04701e-07 	0.000258571 	0.337335 	18.9064 	73.1819 	148.182 	232.7 	
1.07 	1.04971e-07 	0.000259227 	0.338032 	18.9245 	73.2414 	148.311 	232.939 	
1.08 	1.05241e-07 	0.000259883 	0.338729 	18.9426 	73.3002 	148.438 	233.172 	
1.09 	1.05511e-07 	0.00026054 	0.339426 	18.9606 	73.3585 	148.564 	233.401 	
1.1 	1.05782e-07 	0.000261197 	0.340123 	18.9784 	73.4161 	148.687 	233.626 	
1.11 	1.06053e-07 	0.000261855 	0.34082 	18.9962 	73.4733 	148.809 	233.847 	
1.12 	1.06324e-07 	0.000262514 	0.341517 	19.0139 	73.5299 	148.929 	234.064 	
1.13 	1.06595e-07 	0.000263173 	0.342213 	19.0316 	73.5859 	149.048 	234.277 	
1.14 	1.06867e-07 	0.000263832 	0.34291 	19.0491 	73.6415 	149.165 	234.486 	
1.15 	1.07138e-07 	0.000264493 	0.343607 	19.0666 	73.6965 	149.281 	234.692 	
1.16 	1.07411e-07 	0.000265153 	0.344304 	19.084 	73.7511 	149.395 	234.894 	
1.17 	1.07683e-07 	0.000265815 	0.345001 	19.1013 	73.8052 	149.508 	235.093 	
1.18 	1.07956e-07 	0.000266477 	0.345697 	19.1186 	73.8589 	149.619 	235.289 	
1.19 	1.08229e-07 	0.00026714 	0.346394 	19.1357 	73.9121 	149.729 	235.482 	
1.2 	1.08502e-07 	0.000267803 	0.347091 	19.1528 	73.9649 	149.838 	235.672 	
1.21 	1.08775e-07 	0.000268467 	0.347788 	19.1699 	74.0172 	149.945 	235.859 	
1.22 	1.09049e-07 	0.000269131 	0.348485 	19.1868 	74.0691 	150.051 	236.043 	
1.23 	1.09323e-07 	0.000269797 	0.349183 	19.2037 	74.1207 	150.156 	236.224 	
1.24 	1.09598e-07 	0.000270463 	0.34988 	19.2206 	74.1718 	150.26 	236.403 	
1.25 	1.09872e-07 	0.000271129 	0.350577 	19.2373 	74.2225 	150.363 	236.58 	
1.26 	1.10147e-07 	0.000271797 	0.351275 	19.2541 	74.2729 	150.465 	236.754 	
1.27 	1.10423e-07 	0.000272465 	0.351973 	19.2707 	74.3229 	150.566 	236.926 	
1.28 	1.10698e-07 	0.000273134 	0.352671 	19.2873 	74.3725 	150.665 	237.095 	
1.29 	1.10974e-07 	0.000273804 	0.353369 	19.3038 	74.4218 	150.764 	237.263 	
1.3 	1.11251e-07 	0.000274474 	0.354067 	19.3203 	74.4708 	150.862 	237.428 	
1.31 	1.11527e-07 	0.000275145 	0.354766 	19.3367 	74.5194 	150.958 	237.591 	
1.32 	1.11804e-07 	0.000275817 	0.355465 	19.3531 	74.5677 	151.054 	237.752 	
1.33 	1.12082e-07 	0.00027649 	0.356164 	19.3694 	74.6156 	151.149 	237.911 	
1.34 	1.12359e-07 	0.000277163 	0.356863 	19.3857 	74.6633 	151.243 	238.069 	
1.35 	1.12637e-07 	0.000277837 	0.357562 	19.4019 	74.7106 	151.336 	238.224 	
1.36 	1.12916e-07 	0.000278512 	0.358262 	19.418 	74.7577 	151.428 	238.378 	
1.37 	1.13194e-07 	0.000279188 	0.358962 	19.4341 	74.8044 	151.52 	238.53 	
1.38 	1.13473e-07 	0.000279865 	0.359662 	19.4502 	74.8509 	151.611 	238.68 	
1.39 	1.13753e-07 	0.000280542 	0.360363 	19.4662 	74.897 	151.701 	238.828 	
1.4 	1.14032e-07 	0.000281221 	0.361064 	19.4822 	74.9429 	151.79 	238.975 	
1.41 	1.14313e-07 	0.0002819 	0.361765 	19.4981 	74.9885 	151.878 	239.121 	
1.42 	1.14593e-07 	0.00028258 	0.362466 	19.514 	75.0339 	151.966 	239.265 	
1.43 	1.14874e-07 	0.000283261 	0.363168 	19.5298 	75.079 	152.053 	239.407 	
1.44 	1.15155e-07 	0.000283942 	0.36387 	19.5456 	75.1238 	152.139 	239.548 	
1.45 	1.15437e-07 	0.000284625 	0.364573 	19.5613 	75.1684 	152.225 	239.687 	
1.46 	1.15719e-07 	0.000285308 	0.365276 	19.577 	75.2128 	152.31 	239.826 	
1.47 	1.16001e-07 	0.000285993 	0.365979 	19.5927 	75.2569 	152.394 	239.962 	
1.48 	1.16284e-07 	0.000286678 	0.366682 	19.6083 	75.3008 	152.478 	240.098 	
1.49 	1.16567e-07 	0.000287364 	0.367386 	19.6238 	75.3444 	152.561 	240.232 	
1.5 	1.16851e-07 	0.000288051 	0.36809 	19.6394 	75.3878 	152.643 	240.365 	
1.51 	1.17135e-07 	0.000288739 	0.368795 	19.6549 	75.431 	152.725 	240.497 	
1.52 	1.17419e-07 	0.000289428 	0.3695 	19.6703 	75.4739 	152.806 	240.627 	
1.53 	1.17704e-07 	0.000290118 	0.370206 	19.6858 	75.5167 	152.887 	240.757 	
1.54 	1.17989e-07 	0.000290808 	0.370911 	19.7011 	75.5592 	152.967 	240.885 	
1.55 	1.18275e-07 	0.0002915 	0.371618 	19.7165 	75.6015 	153.046 	241.012 	
1.56 	1.1856e-07 	0.000292192 	0.372324 	19.7318 	75.6437 	153.125 	241.138 	
1.57 	1.18847e-07 	0.000292886 	0.373031 	19.7471 	75.6856 	153.204 	241.263 	
1.58 	1.19134e-07 	0.00029358 	0.373739 	19.7623 	75.7273 	153.282 	241.387 	
1.59 	1.19421e-07 	0.000294276 	0.374447 	19.7775 	75.7689 	153.359 	241.51 	
1.6 	1.19708e-07 	0.000294972 	0.375155 	19.7927 	75.8102 	153.436 	241.632 	
1.61 	1.19996e-07 	0.00029567 	0.375864 	19.8078 	75.8513 	153.512 	241.752 	
1.62 	1.20285e-07 	0.000296368 	0.376573 	19.8229 	75.8923 	153.588 	241.872 	
1.63 	1.20574e-07 	0.000297067 	0.377283 	19.838 	75.9331 	153.664 	241.991 	
1.64 	1.20863e-07 	0.000297768 	0.377993 	19.8531 	75.9737 	153.739 	242.109 	
1.65 	1.21153e-07 	0.000298469 	0.378704 	19.8681 	76.0141 	153.813 	242.227 	
1.66 	1.21443e-07 	0.000299171 	0.379415 	19.8831 	76.0544 	153.887 	242.343 	
1.67 	1.21734e-07 	0.000299874 	0.380127 	19.898 	76.0945 	153.961 	242.458 	
1.68 	1.22025e-07 	0.000300579 	0.380839 	19.9129 	76.1344 	154.034 	242.573 	
1.69 	1.22316e-07 	0.000301284 	0.381552 	19.9278 	76.1742 	154.107 	242.687 	
1.7 	1.22608e-07 	0.00030199 	0.382265 	19.9427 	76.2138 	154.18 	242.799 	
1.71 	1.229e-07 	0.000302698 	0.382979 	19.9575 	76.2532 	154.252 	242.912 	
1.72 	1.23193e-07 	0.000303406 	0.383693 	19.9724 	76.2925 	154.323 	243.023 	
1.73 	1.23486e-07 	0.000304116 	0.384407 	19.9871 	76.3316 	154.394 	243.133 	
1.74 	1.2378e-07 	0.000304826 	0.385123 	20.0019 	76.3706 	154.465 	243.243 	
1.75 	1.24074e-07 	0.000305538 	0.385838 	20.0166 	76.4094 	154.536 	243.352 	
1.76 	1.24369e-07 	0.00030625 	0.386554 	20.0313 	76.4481 	154.606 	243.461 	
1.77 	1.24664e-07 	0.000306964 	0.387271 	20.046 	76.4866 	154.675 	243.568 	
1.78 	1.24959e-07 	0.000307678 	0.387989 	20.0607 	76.525 	154.745 	243.675 	
1.79 	1.25255e-07 	0.000308394 	0.388706 	20.0753 	76.5633 	154.813 	243.781 	
1.8 	1.25551e-07 	0.000309111 	0.389425 	20.0899 	76.6014 	154.882 	243.887 	
